"state","puma12","cbsa20","stab","CBSAName20","PUMA12name","pop20","afact2","afact"
"State code","PUMA (2012)","Core-based statistical area code","State abbr.","2020 CBSA name","PUMA12 name","Total population (2020 Census)","cbsa20-to-puma12 allocation factor","puma12-to-cbsa20 allocation factor"
"36","03310","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","Suffolk County (Central)--Islip Town (Northwest)",134426,0.0067,1 
"36","03311","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","Suffolk County (Southwest)--Islip Town (South)",106586,0.0053,1 
"36","03312","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","Suffolk County (Southwest)--Babylon Town (Southeast)",100911,0.005,1 
"36","03313","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","Suffolk County (West Central)--Babylon Town (Northwest)",113997,0.0057,1 
"36","03701","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge",113700,0.0056,1 
"36","03702","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn",148543,0.0074,1 
"36","03703","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",123827,0.0061,1 
"36","03704","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",130351,0.0065,1 
"36","03705","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont",178035,0.0088,1 
"36","03706","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood",134660,0.0067,1 
"36","03707","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope",140646,0.007,1 
"36","03708","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden",144347,0.0072,1 
"36","03709","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester",198808,0.0099,1 
"36","03710","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose",159561,0.0079,1 
"36","03801","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill",188800,0.0094,1 
"36","03802","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem",127022,0.0063,1 
"36","03803","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 10--Central Harlem",134068,0.0067,1 
"36","03804","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 11--East Harlem",122143,0.0061,1 
"36","03805","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 8--Upper East Side",231983,0.0115,1 
"36","03806","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 7--Upper West Side & West Side",207780,0.0103,1 
"36","03807","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District",184640,0.0092,1 
"36","03808","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town",163839,0.0081,1 
"36","03809","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 3--Chinatown & Lower East Side",164237,0.0082,1 
"36","03810","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho",169739,0.0084,1 
"36","03901","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale",164738,0.0082,1 
"36","03902","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Staten Island Community District 2--New Springville & South Beach",141346,0.007,1 
"36","03903","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariners Harbor",189663,0.0094,1 
"36","04001","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg",176226,0.0087,1 
"36","04002","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 4--Bushwick",136850,0.0068,1 
"36","04003","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 3--Bedford-Stuyvesant",153236,0.0076,1 
"36","04004","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene",152369,0.0076,1 
"36","04005","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",115390,0.0057,1 
"36","04006","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights",137748,0.0068,1 
"36","04007","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill",134109,0.0067,1 
"36","04008","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 5--East New York & Starrett City",169643,0.0084,1 
"36","04009","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 18--Canarsie & Flatlands",204016,0.0101,1 
"36","04010","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby",143132,0.0071,1 
"36","04011","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate",110492,0.0055,1 
"36","04012","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace",155282,0.0077,1 
"36","04013","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights",133143,0.0066,1 
"36","04014","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway",176543,0.0088,1 
"36","04015","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 14--Flatbush & Midwood",162557,0.0081,1 
"36","04016","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest",156682,0.0078,1 
"36","04017","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach",198527,0.0099,1 
"36","04018","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Brooklyn Community District 13--Brighton Beach & Coney Island",120104,0.006,1 
"36","04101","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 1--Astoria & Long Island City",186153,0.0092,1 
"36","04102","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 3--Jackson Heights & North Corona",189960,0.0094,1 
"36","04103","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone",270730,0.0134,1 
"36","04104","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck",123187,0.0061,1 
"36","04105","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale",201041,0.01,1 
"36","04106","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest",164326,0.0082,1 
"36","04107","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 4--Elmhurst & South Corona",153754,0.0076,1 
"36","04108","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 6--Forest Hills & Rego Park",119706,0.0059,1 
"36","04109","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 2--Sunnyside & Woodside",162153,0.0081,1 
"36","04110","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village",179288,0.0089,1 
"36","04111","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 9--Richmond Hill & Woodhaven",151876,0.0075,1 
"36","04112","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans",251096,0.0125,1 
"36","04113","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 10--Howard Beach & Ozone Park",130378,0.0065,1 
"36","04114","35620","NY","New York-Newark-Jersey City, NY-NJ-PA","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel",124335,0.0062,1 
"37"," ","16740","NC","Charlotte-Concord-Gastonia, NC-SC","37",13,0,1 
"37","00100","11700","NC","Asheville, NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",118,0.0003,0.0009 
"37","00100","14380","NC","Boone, NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",54086,1,0.409 
"37","00100","25860","NC","Hickory-Lenoir-Morganton, NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",41,0.0001,0.0003 
"37","00100","32000","NC","Marion, NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",438,0.0098,0.0033 
"37","00100","35900","NC","North Wilkesboro, NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",297,0.0045,0.0022 
"37","00100","99999","NC","[not in a CBSA]","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",77247,0.0043,0.5842 
"37","00200","16740","NC","Charlotte-Concord-Gastonia, NC-SC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",32,0,0.0002 
"37","00200","25860","NC","Hickory-Lenoir-Morganton, NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",10,0,0.0001 
"37","00200","34340","NC","Mount Airy, NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",71328,0.9996,0.4761 
"37","00200","35900","NC","North Wilkesboro, NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",65660,0.9953,0.4383 
"37","00200","49180","NC","Winston-Salem, NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",1518,0.0022,0.0101 
"37","00200","99999","NC","[not in a CBSA]","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",11269,0.0006,0.0752 
"37","00300","24660","NC","Greensboro-High Point, NC","Rockingham & Stokes Counties",91406,0.1177,0.6797 
"37","00300","34340","NC","Mount Airy, NC","Rockingham & Stokes Counties",31,0.0004,0.0002 
"37","00300","49180","NC","Winston-Salem, NC","Rockingham & Stokes Counties",43041,0.0637,0.3201 
"37","00400","20500","NC","Durham-Chapel Hill, NC","Granville, Person & Caswell Counties",99898,0.1537,0.815 
"37","00400","99999","NC","[not in a CBSA]","Granville, Person & Caswell Counties",22683,0.0013,0.185 
"37","00500","25780","NC","Henderson, NC","Franklin, Vance & Warren (West) Counties",42578,1,0.3439 
"37","00500","39580","NC","Raleigh-Cary, NC","Franklin, Vance & Warren (West) Counties",68544,0.0485,0.5536 
"37","00500","99999","NC","[not in a CBSA]","Franklin, Vance & Warren (West) Counties",12685,0.0007,0.1025 
"37","00600","40260","NC","Roanoke Rapids, NC","Halifax, Hertford, Northampton & Warren (East) Counties",66085,0.9999,0.7058 
"37","00600","40580","NC","Rocky Mount, NC","Halifax, Hertford, Northampton & Warren (East) Counties",46,0.0003,0.0005 
"37","00600","99999","NC","[not in a CBSA]","Halifax, Hertford, Northampton & Warren (East) Counties",27494,0.0015,0.2937 
"37","00700","21020","NC","Elizabeth City, NC","Northeast Albemarle Sound Region",53573,1,0.461 
"37","00700","47260","NC","Virginia Beach-Norfolk-Newport News, VA-NC","Northeast Albemarle Sound Region",48933,0.0272,0.4211 
"37","00700","99999","NC","[not in a CBSA]","Northeast Albemarle Sound Region",13708,0.0008,0.118 
"37","00800","28620","NC","Kill Devil Hills, NC","South & West Albemarle Sound & Northern Outer Banks Regions",36915,1,0.3856 
"37","00800","40260","NC","Roanoke Rapids, NC","South & West Albemarle Sound & Northern Outer Banks Regions",8,0.0001,0.0001 
"37","00800","40580","NC","Rocky Mount, NC","South & West Albemarle Sound & Northern Outer Banks Regions",6,0,0.0001 
"37","00800","99999","NC","[not in a CBSA]","South & West Albemarle Sound & Northern Outer Banks Regions",58817,0.0033,0.6143 
"37","00900","39580","NC","Raleigh-Cary, NC","Nash & Edgecombe Counties--Rocky Mount City",259,0.0002,0.0018 
"37","00900","40580","NC","Rocky Mount, NC","Nash & Edgecombe Counties--Rocky Mount City",143285,0.9959,0.9963 
"37","00900","48980","NC","Wilson, NC","Nash & Edgecombe Counties--Rocky Mount City",273,0.0035,0.0019 
"37","01000","24140","NC","Goldsboro, NC","Wilson & Greene Counties--Wilson City",11,0.0001,0.0001 
"37","01000","40580","NC","Rocky Mount, NC","Wilson & Greene Counties--Wilson City",129,0.0009,0.0013 
"37","01000","48980","NC","Wilson, NC","Wilson & Greene Counties--Wilson City",78409,0.9952,0.7921 
"37","01000","99999","NC","[not in a CBSA]","Wilson & Greene Counties--Wilson City",20445,0.0011,0.2065 
"37","01100","39580","NC","Raleigh-Cary, NC","Johnston County",215315,0.1523,0.9981 
"37","01100","40580","NC","Rocky Mount, NC","Johnston County",167,0.0012,0.0008 
"37","01100","48980","NC","Wilson, NC","Johnston County",102,0.0013,0.0005 
"37","01100","99999","NC","[not in a CBSA]","Johnston County",149,0,0.0007 
"37","01201","39580","NC","Raleigh-Cary, NC","Raleigh City (South & Central)",149128,0.1055,1 
"37","01202","39580","NC","Raleigh-Cary, NC","Raleigh City (North)",139995,0.099,1 
"37","01203","39580","NC","Raleigh-Cary, NC","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",136345,0.0964,1 
"37","01204","39580","NC","Raleigh-Cary, NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",138926,0.0983,0.9992 
"37","01204","40580","NC","Rocky Mount, NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",115,0.0008,0.0008 
"37","01205","22180","NC","Fayetteville, NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns",733,0.0014,0.0055 
"37","01205","39580","NC","Raleigh-Cary, NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns",132275,0.0935,0.9945 
"37","01206","20500","NC","Durham-Chapel Hill, NC","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town",512,0.0008,0.0038 
"37","01206","39580","NC","Raleigh-Cary, NC","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town",135524,0.0958,0.9962 
"37","01207","39580","NC","Raleigh-Cary, NC","Wake County (West Central)--Cary Town",139685,0.0988,1 
"37","01208","39580","NC","Raleigh-Cary, NC","Wake County (Southwest)--Apex & Holly Springs Towns",156052,0.1104,1 
"37","01301","20500","NC","Durham-Chapel Hill, NC","Durham County (South)--Durham City (South)",177754,0.2735,1 
"37","01302","20500","NC","Durham-Chapel Hill, NC","Durham County (North)--Durham City (North)",146572,0.2255,0.9937 
"37","01302","39580","NC","Raleigh-Cary, NC","Durham County (North)--Durham City (North)",930,0.0007,0.0063 
"37","01400","15500","NC","Burlington, NC","Orange County--Chapel Hill Town",328,0.0019,0.0022 
"37","01400","20500","NC","Durham-Chapel Hill, NC","Orange County--Chapel Hill Town",149123,0.2295,0.9978 
"37","01500","15500","NC","Burlington, NC","Chatham & Lee Counties",28,0.0002,0.0002 
"37","01500","20500","NC","Durham-Chapel Hill, NC","Chatham & Lee Counties",75906,0.1168,0.5401 
"37","01500","24660","NC","Greensboro-High Point, NC","Chatham & Lee Counties",337,0.0004,0.0024 
"37","01500","38240","NC","Pinehurst-Southern Pines, NC","Chatham & Lee Counties",16,0.0002,0.0001 
"37","01500","39580","NC","Raleigh-Cary, NC","Chatham & Lee Counties",972,0.0007,0.0069 
"37","01500","41820","NC","Sanford, NC","Chatham & Lee Counties",63285,1,0.4503 
"37","01600","15500","NC","Burlington, NC","Alamance County--Burlington City",170657,0.9956,0.9982 
"37","01600","20500","NC","Durham-Chapel Hill, NC","Alamance County--Burlington City",111,0.0002,0.0006 
"37","01600","24660","NC","Greensboro-High Point, NC","Alamance County--Burlington City",145,0.0002,0.0008 
"37","01600","99999","NC","[not in a CBSA]","Alamance County--Burlington City",53,0,0.0003 
"37","01701","24660","NC","Greensboro-High Point, NC","Greensboro City (North)",138306,0.1781,1 
"37","01702","24660","NC","Greensboro-High Point, NC","Greensboro City (South)",121474,0.1564,1 
"37","01703","15500","NC","Burlington, NC","Guilford County (North)--Summerfield Town",135,0.0008,0.001 
"37","01703","24660","NC","Greensboro-High Point, NC","Guilford County (North)--Summerfield Town",138400,0.1782,0.9987 
"37","01703","49180","NC","Winston-Salem, NC","Guilford County (North)--Summerfield Town",46,0.0001,0.0003 
"37","01704","15500","NC","Burlington, NC","Guilford County (South)--High Point City",267,0.0016,0.0019 
"37","01704","24660","NC","Greensboro-High Point, NC","Guilford County (South)--High Point City",142679,0.1837,0.9978 
"37","01704","49180","NC","Winston-Salem, NC","Guilford County (South)--High Point City",46,0.0001,0.0003 
"37","01801","49180","NC","Winston-Salem, NC","Winston-Salem City (North)",110792,0.1639,1 
"37","01802","49180","NC","Winston-Salem, NC","Winston-Salem City (South)",133373,0.1973,1 
"37","01803","49180","NC","Winston-Salem, NC","Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village",138882,0.2055,1 
"37","01900","16740","NC","Charlotte-Concord-Gastonia, NC-SC","Davie, Yadkin & Iredell (North) Counties",25023,0.0094,0.2384 
"37","01900","35900","NC","North Wilkesboro, NC","Davie, Yadkin & Iredell (North) Counties",12,0.0002,0.0001 
